id;text;is_correct;gearsurveyquestion_id
1469;Fortalece las habilidades del talento humano de la entidad;FALSE;304
1470;Fortalece su talento humano en el uso de nuevas tecnologías;FALSE;304
1471;Mejora el acceso y evaluación a sus productos, servicios e información;FALSE;304
1472;Interconecta con otras fuentes de información para mejorar la operación de la entidad;FALSE;304
1473;Facilita el acceso al conocimiento de la entidad;FALSE;304
1474;Optimiza el uso de los recursos asociados a los procesos de la entidad;FALSE;304
1475;Diseña mejores mecanismos de participación para los grupos de valor de la entidad;FALSE;304
1476;Otra. ¿Cuál?;FALSE;304
1477;Ninguna de las anteriores;FALSE;304
1478;Hay conocimiento de la innovación pública en el Estado colombiano;FALSE;305
1479;Hay tiempo suficiente para implementar innovaciones;FALSE;305
1480;La cultura organizacional apoya la innovación;FALSE;305
1481;Los líderes de la entidad apoyan y valoran la innovación;FALSE;305
1482;Existe conocimiento sobre la implementación de metodologías de innovación;FALSE;305
1483;Se ha incorporado la innovación en la plataforma estratégica y en el mapa de procesos de la entidad;FALSE;305
1484;Se cuenta con recursos para desarrollar o implementar innovaciones;FALSE;305
1485;Hay grupos de trabajo con el talento humano idóneo para innovar;FALSE;305
1486;Se cuenta con una estrategia de cooperación para trabajar con otras entidades en el fortalecimiento de la misión;FALSE;305
1487;Otra. ¿Cuál?;FALSE;305
1488;Ninguna de las anteriores;FALSE;305
1489;Procesar de manera eficiente sus datos e información;FALSE;306
1490;Mejorar la calidad de los datos entre sus diferentes sistemas de información y/o aplicativos;FALSE;306
1491;Facilitar los análisis, mediciones y la generación de informes;FALSE;306
1492;Contar con información confiable, veraz, oportuna y segura;FALSE;306
1493;Facilitar al ciudadano el acceso a los trámites;FALSE;306
1494;Intercambiar documentos o expedientes electrónicos;FALSE;306
1495;Otra. ¿Cuál?;FALSE;306
1496;No ha implementado acciones para interoperar;FALSE;306
1497;Sistematiza sus buenas prácticas;FALSE;307
1498;Favorece la identidad y generación del conocimiento organizacional;FALSE;307
1499;Genera productos y servicios desde el aprendizaje organizacional (construir sobre lo construido);FALSE;307
1500;Apoya los procesos de comunicación de la entidad;FALSE;307
1501;Mejora su imagen institucional;FALSE;307
1502;Otra. ¿Cuál?;FALSE;307
1503;No se llevan a cabo estas acciones;FALSE;307
1504;Responde eficientemente a preguntas y requerimientos sobre su quehacer;FALSE;308
1505;Fomenta el desarrollo de proyectos de investigación dentro de la entidad;FALSE;308
1506;Fomenta el desarrollo de proyectos de innovación dentro de la entidad;FALSE;308
1507;Lleva a cabo análisis predictivos basados en datos históricos;FALSE;308
1508;Mejora los procesos de control, medición, evaluación, estimación de sus datos e información;FALSE;308
1509;Determina rápidamente aspectos de mejora;FALSE;308
1510;Otra. ¿Cuál?;FALSE;308
1511;Ninguna de las anteriores;FALSE;308
1512;Cuenta con documentos estandarizados para estructurar, capturar y procesar los datos e información;FALSE;309
1513;Documenta las operaciones estadísticas de la entidad;FALSE;309
1514;Estandariza el proceso de actualización y publicación de los datos e información;FALSE;309
1515;Mejora el acceso a los datos e información por parte de su talento humano y grupos de valor;FALSE;309
1516;Desarrolla mejores procesos de análisis, reporte y atención a requerimientos;FALSE;309
1517;Obtiene certificaciones de la calidad estadística por entidades externas;FALSE;309
1518;Obtiene reconocimientos emitidos por parte de otras entidades;FALSE;309
1519;Toma decisiones basadas en evidencia;FALSE;309
1520;Otra. ¿Cuál?;FALSE;309
1521;Ninguna de las anteriores;FALSE;309
1522;Obtiene nuevo conocimiento acorde a su competencia;FALSE;310
1523;Coopera con otras entidades para fortalecer su conocimiento;FALSE;310
1524;Promueve la participación de su personal, en la generación de ponencias, artículos, otros;FALSE;310
1525;Desarrolla investigaciones con semilleros, equipos o grupos;FALSE;310
1526;Publica en grupos de investigación y/o revistas reconocidas y/o clasificadas;FALSE;310
1527;Incorpora elementos de I+D+I en su plataforma estratégica;FALSE;310
1528;Optimiza su gestión en la solución de problemas complejos;FALSE;310
1529;Cuenta con una oferta institucional centrada en sus grupos de valor;FALSE;310
1530;Mejora la difusión de su conocimiento, lo cual aporta a su imagen institucional;FALSE;310
1531;Otra. ¿Cuál?;FALSE;310
1532;Ninguna de las anteriores;FALSE;310
1533;Impulsan la participación del talento humano en la identificación de necesidades, controles, soluciones y buenas prácticas;FALSE;311
1534;Comparten el conocimiento entre las personas de la entidad y grupos de valor;FALSE;311
1535;Optimizan los procesos de producción y divulgación de los productos y servicios;FALSE;311
1536;Mejoran la adaptación de la entidad a lo largo del tiempo frente a cambios del entorno;FALSE;311
1537;Otra. ¿Cuál?;FALSE;311
1538;Ninguna de las anteriores;FALSE;311
1539;Comparta su conocimiento y participe en actividades de aprendizaje dentro y fuera de la entidad;FALSE;312
1540;Informe fácilmente al (a los) responsable(s), sobre aspectos a mejorar en la entidad;FALSE;312
1541;Participe en eventos difusión y/o fortalecimiento del conocimiento relacionado con el quehacer de la entidad ;FALSE;312
1542;Cuente (oportunamente) con información clara y veraz sobre iniciativas y proyectos de la entidad, que aportan a su trabajo;FALSE;312
1543;Reconozca el aporte de otros equipos de trabajo;FALSE;312
1544;Proponga (de manera individual o colectiva) soluciones a problemáticas, dificultades o aspectos por mejorar de la entidad;FALSE;312
1545;Otra. ¿Cuál?;FALSE;312
1546;Ninguna de las anteriores;FALSE;312
1547;Desarrolla herramientas visuales de fácil interpretación sobre sus productos, servicios y resultados de gestión;FALSE;313
1548;Genera campañas con la información que más se solicita;FALSE;313
1549;Utiliza diferentes herramientas para facilitar la apropiación del conocimiento de la entidad;FALSE;313
1550;Otra. ¿Cuál?;FALSE;313
1551;Ninguna de las anteriores;FALSE;313
1552;Capacita a su talento humano en procesos de experimentación y adopción de nuevas tecnologías;FALSE;314
1553;Gestiona el riesgo inmerso en la generación de nuevos productos y servicios;FALSE;314
1554;Coopera con otras entidades en la generación de soluciones para la entidad;FALSE;314
1555;Coopera en la generación de soluciones para otras entidades;FALSE;314
1556;Experimenta de manera controlada;FALSE;314
1557;Acelera la generación de productos y servicios nuevos o mejorados;FALSE;314
1558;Otra. ¿Cuál?;FALSE;314
1559;Ninguna de las anteriores;FALSE;314
1560;Planean la participación de la entidad en actividades de capacitación y/o formación;FALSE;315
1561;Desarrollan herramientas y/o instrumentos para transferir el conocimiento y mejorar su apropiación;FALSE;315
1562;Organizan actividades formales e informales de difusión del conocimiento;FALSE;315
1563;Establecen convenios y/o acuerdos con otras organizaciones para fortalecer el conocimiento de la entidad;FALSE;315
1564;Fortalecen el conocimiento del talento humano desde su propio capital intelectual;FALSE;315
1565;Diseñan actividades en entornos que permiten enseñar-aprender desde varios enfoques;FALSE;315
1566;Utilizan la pedagogía para resolver problemas de la entidad;FALSE;315
1567;Evalúan sus productos y servicios antes de ser implementados;FALSE;315
1568;Asumen retos de la entidad relacionados con la generación de productos y servicios;FALSE;315
1569;Incentivan la creatividad para generar productos y servicios acordes con las necesidades de los grupos de valor;FALSE;315
1570;Fomentan la transferencia del conocimiento hacia adentro y hacia afuera de la entidad;FALSE;315
1571;Otra. ¿Cuál?;FALSE;315
1572;Ninguna de las anteriores;FALSE;315
1573;Genere proyectos y metas compartidas de fortalecimiento institucional;FALSE;316
1574;Colabore en la gestión de proyectos de investigación o innovación relacionados con su misión institucional;FALSE;316
1575;Participe en procesos de innovación abierta;FALSE;316
1576;Desarrolle mejores herramientas y actividades de difusión de sus productos, servicios e información;FALSE;316
1577;Fortalezca su oferta de datos e información y la atención a los requerimientos;FALSE;316
1578;Establezca mejores mecanismos de evaluación de sus productos y servicios para su mejoramiento;FALSE;316
1579;Otra. ¿Cuál?;FALSE;316
1580;No construye conocimiento con otras entidades;FALSE;316
1581;El instrumento para la evaluación de desempeño, en lo concerniente a las conductas comportamentales;FALSE;317
1582;Un instrumento propio de medición de las conductas éticas. Especifique cuál:;FALSE;317
1583;Ningún instrumento (no se evalúa);FALSE;317
1584;Oficina o grupo interno de control disciplinario o quien haga sus veces;FALSE;318
1585;Oficina de control interno, auditoría o quien haga sus veces;FALSE;318
1586;Todas las situaciones que se presenten se envían directamente a la Procuraduría (General o Provincial según aplique);FALSE;318
1587;Áreas de talento humano;FALSE;318
1588;Otra. ¿Cuál?;FALSE;318
1589;No se ha definido una instancia;FALSE;318
1590;Actividades de socialización frente al esquema de las líneas de defensa;FALSE;319
1591;Actividades que permitan la identificación del esquema de las líneas de defensa;FALSE;319
1592;Una metodología que permita la documentación y formalización del esquema de las líneas de defensa;FALSE;319
1593;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;319
1594;No ha desarrollado acciones frente al esquema de las líneas de defensa;FALSE;319
1595;Ha fortalecido el comité institucional de coordinación de control interno en términos de sus funciones y periodicidad de reunión;FALSE;320
1596;Ha definido un mecanismo o líneas de reporte (fuentes de información internas) que le permitan evaluar de manera permanente la efectividad del sistema de control interno;FALSE;320
1597;Ha establecido medios de comunicación internos para dar a conocer las decisiones y mejoras del sistema de control interno;FALSE;320
1598;Ha generado lineamientos y acciones de mejora para ser aplicados por parte del comité institucional de gestión y desempeño;FALSE;320
1599;No se han adelantado acciones;FALSE;320
1600;La divulgación e implementación de la política de administración del riesgo;FALSE;321
1601;La promoción de los espacios para capacitar a los líderes de los procesos y sus equipos de trabajo sobre la metodología de gestión del riesgo;FALSE;321
1602;El seguimiento al cumplimiento de la política de administración del riesgo;FALSE;321
1603;La identificación y análisis del riesgo desde la planeación estratégica;FALSE;321
1604;La generación de acciones para apoyar a la segunda línea de defensa frente al seguimiento del riesgo;FALSE;321
1605;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;321
1606;Ninguna de las anteriores;FALSE;321
1607;Se hacen seguimientos periódicos;FALSE;322
1608;Se analizan los resultados de los informes presentados por parte del jefe de control interno o quien haga sus veces;FALSE;322
1609;Se toman acciones de mejora acorde con los resultados presentados;FALSE;322
1610;Se monitorean las acciones de mejora establecidas;FALSE;322
1611;Se evalúa al final de la vigencia el nivel de cumplimiento del plan anual de auditoria;FALSE;322
1612;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;322
1613;Ninguna de las anteriores;FALSE;322
1614;Analiza los resultados de la gestión presentados por parte de la oficina de planeación o quien haga sus veces u otras instancias, frente al sistema de control interno;FALSE;323
1615;Analiza los resultados de la evaluación independiente desarrollada por el jefe de control interno o quien haga sus veces;FALSE;323
1616;Analiza los informes de los organismos de control;FALSE;323
1617;Analiza los resultados de otras evaluaciones externas (FURAG u otras);FALSE;323
1618;Analiza las observaciones y solicitudes del comité institucional de gestión y desempeño;FALSE;323
1619;Analiza los cambios en el entorno;FALSE;323
1620;Analiza la normativa vigente;FALSE;323
1621;No se adelantan acciones de mejora;FALSE;323
1622;Fortalecer el diseño y ejecución de los controles y/o generar nuevos controles según sea el caso;FALSE;324
1623;Establecer mecanismos para fortalecer la apropiación de los valores por parte de los servidores, generando mayor compromiso;FALSE;324
1624;Fortalecer y/o mejorar la gestión de los procesos, programas o proyectos;FALSE;324
1625;Mejorar la política de administración del riesgo, que garantice una adecuada gestión del riesgo y control;FALSE;324
1626;Institucional  ;FALSE;324
1627;Ninguna de las anteriores;FALSE;324
1628;Si, y cuenta con las evidencias:;FALSE;325
1629;Parcialmente, y cuenta con las evidencias:;FALSE;325
1630;No;FALSE;325
1631;Identifican los factores de riesgo de los procesos, programas o proyectos a su cargo;FALSE;326
1632;Identifican los riesgos claves que afectan el cumplimiento de los objetivos de la entidad;FALSE;326
1633;Identifican los procesos susceptibles de posibles actos de corrupción;FALSE;326
1634;Definen responsables para el seguimiento y monitoreo de los riesgos;FALSE;326
1635;Determinan la probabilidad de ocurrencia de los riesgos, sus consecuencias e impactos (riesgo inherente);FALSE;326
1636;Establecen las acciones para mejorar los controles existentes o crear nuevos controles;FALSE;326
1637;Ninguna de las anteriores;FALSE;326
1638;Información sobre los cambios en el entorno que pueden afectar la efectividad del sistema de control interno y el cumplimiento de los objetivos;FALSE;327
1639;Recomendaciones sobre riesgos que considera importantes que no han sido identificados en el proceso;FALSE;327
1640;Alertas sobre los riesgos aceptados (apetito por el riesgo) por cambios que pueden afectar el funcionamiento de la entidad;FALSE;327
1641;Alertas sobre e incumplimiento de la política de administración del riesgo;FALSE;327
1642;Ninguna de las anteriores;FALSE;327
1643;Un responsable de realizar la actividad de control;FALSE;328
1644;Una periodicidad para su ejecución;FALSE;328
1645;Un propósito del control;FALSE;328
1646;Una descripción de cómo se realiza la actividad de control;FALSE;328
1647;Una descripción del manejo frente a observaciones o desviaciones resultantes de ejecutar el control;FALSE;328
1648;Una evidencia de la ejecución del control;FALSE;328
1649;No cumple con los elementos para un adecuado diseño del control;FALSE;328
1650;No se han diseñado controles;FALSE;328
1651;Verifican que la ejecución de los controles corresponda al diseño de estos;FALSE;329
1652;Verifican si la implementación de los controles ha evitado la materialización de riesgos;FALSE;329
1653;Proponen acciones preventivas;FALSE;329
1654;Documentan las acciones de seguimiento y monitoreo del riesgo;FALSE;329
1655;No hay responsables designados para el seguimiento y monitoreo de los riesgos;FALSE;329
1656;De corrupción;FALSE;330
1657;Judiciales;FALSE;330
1658;Contractuales;FALSE;330
1659;Financieros;FALSE;330
1660;Administrativos;FALSE;330
1661;De seguridad y privacidad de la información;FALSE;330
1662;Legales o de cumplimiento;FALSE;330
1663;De imagen o confianza;FALSE;330
1664;Asociados a la prestación del servicio o atención al ciudadano;FALSE;330
1665;Operativos;FALSE;330
1666;Evitar la materialización de los riesgos;FALSE;331
1667;Controlar los puntos críticos de éxito;FALSE;331
1668;Diseñar controles adecuados;FALSE;331
1669;Ejecutar los controles de acuerdo a su diseño;FALSE;331
1670;Garantizar de forma razonable el cumplimiento de los objetivos de los procesos;FALSE;331
1671;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;331
1672;La entidad no gestiona sus riesgos;FALSE;331
1673;Contienen los riesgos con mayor impacto;FALSE;332
1674;Contienen los riesgos relacionados con posibles actos de corrupción;FALSE;332
1675;Cuentan con el monitoreo o seguimiento de acuerdo con la periodicidad establecida en la política de administración del riesgo;FALSE;332
1676;Se actualiza de acuerdo con los resultados del monitoreo o seguimiento;FALSE;332
1677;Se divulga oportunamente su actualización;FALSE;332
1678;No cuenta con mapa de riesgos;FALSE;332
1679;a Comunicar internamente la información requerida para apoyar el funcionamiento del Sistema de Control Interno ;FALSE;333
1680;Comunicarse con los grupos de valor, sobre los aspectos claves que afectan el funcionamiento del control interno;FALSE;333
1681;Tomar decisiones oportunas y soportadas en evidencias;FALSE;333
1682;Generar espacios de participación con los servidores y la ciudadanía;FALSE;333
1683;Promover la transparencia en su gestión y evitar la corrupción;FALSE;333
1684;No cuenta con una estrategia de comunicación;FALSE;333
1685;La confiabilidad, integridad, disponibilidad y seguridad de la información para el adecuado funcionamiento del sistema de control interno;FALSE;334
1686;La información de la entidad independiente de cómo se genere y se conserve;FALSE;334
1687;Gestionan información que da cuenta de las actividades cotidianas, bajo los lineamientos establecidos por la alta dirección;FALSE;335
1688;Informan a todas las personas su cargo sus responsabilidades de control interno y verifican su cumplimiento ;FALSE;335
1689;Facilitan canales de comunicación, tales como líneas de denuncia que permiten la comunicación anónima o confidencial, como complemento a los canales normales;FALSE;335
1690;Aseguran que entre los procesos fluya información relevante y oportuna, así como hacia los ciudadanos,;FALSE;335
1691;organismos de control y otros externos ;FALSE;335
1692;Ninguna de las anteriores;FALSE;335
1693;Recopila información del sistema de control interno y la comunica a la primera y la tercera línea de defensa Analiza costos y beneficios, asegurando que la naturaleza, cantidad y precisión de la información comunicada sea proporcional y apoye el logro de los objetivos;FALSE;336
1694;Apoya el monitoreo de canales de comunicación, incluyendo líneas telefónicas de denuncias;FALSE;336
1695;Proporcionar a la gerencia información sobre los resultados de sus actividades y sobre los aspectos que afectan el óptimo funcionamiento del sistema de control interno;FALSE;336
1696;Ninguna de las anteriores;FALSE;336
1697;Evalúa periódicamente la confiabilidad, disponibilidad, integridad y seguridad de la información de la entidad y recomienda según sea apropiado, mejoras o implementación de nuevos controles y salvaguardas;FALSE;337
1698;Informa las posibles exposiciones a riesgos asociados a la información y las desviaciones a los lineamientos establecidos por la alta dirección;FALSE;337
1699;Proporciona información pertinente para atender las necesidades de la alta dirección y en particular aquellas que tienen que ver con el sistema de control interno;FALSE;337
1700;Comunica a la primera y la segunda línea, aquellos aspectos que se requieren fortalecer relacionados con la información y comunicación;FALSE;337
1701;Ninguna de las anteriores;FALSE;337
1702;Si y generó sugerencias, lo publicó y cuenta con las evidencias;FALSE;338
1703;Parcialmente - a algunos de sus componentes y, cuenta con las evidencias;FALSE;338
1704;No realizó los seguimientos de ley;FALSE;338
1705;Aprueba el Plan Anual de Auditoría propuesto por el jefe de control interno o quien haga sus veces;FALSE;339
1706;Analiza las evaluaciones de la gestión del riesgo, llevadas a cabo en la entidad por diferentes instancias;FALSE;339
1707;Asegura que los servidores responsables cuenten con los conocimientos necesarios y que se generen recursos para la mejora de sus competencias al respecto;FALSE;339
1708;No realiza actividades de monitoreo;FALSE;339
1709;Seguimiento a los riesgos y controles de sus procesos, programas o proyectos a cargo;FALSE;340
1710;Informa periódicamente a las instancias correspondientes sobre el desempeño de las actividades de gestión de riesgos;FALSE;340
1711;Identifica deficiencias en los controles y propone los ajustes necesarios;FALSE;340
1712;No realiza actividades de monitoreo;FALSE;340
1713;Evaluaciones para monitorear el estado de los componentes del sistema de control interno;FALSE;341
1714;Informa sobre deficiencias de los controles a las instancias correspondientes;FALSE;341
1715;Suministra información a la alta dirección sobre el monitoreo llevado a cabo a los indicadores de gestión,;FALSE;341
1716;determinando el logro de los objetivos y metas institucionales;FALSE;341
1717;Consolida y genera información para la toma de decisiones;FALSE;341
1718;Ninguna de las anteriores;FALSE;341
1719;Diseñar y ejecutar acciones de mejora frente al sistema de control interno y el cumplimiento de los objetivos y metas institucionales;FALSE;342
1720;Diseñar y ejecutar mejoras frente a la gestión del riesgo;FALSE;342
1721;Ninguna de las anteriores;FALSE;342
1722;Contribuir al logro de los objetivos y metas institucionales;FALSE;343
1723;Mejorar la gestión por procesos;FALSE;343
1724;Mejorar la gestión del riego control;FALSE;343
1725;Dar respuesta oportuna y efectiva a las necesidades de los grupos de valor (ciudadanía);FALSE;343
1726;Promover una gestión transparente que mitigue los riesgos de corrupción;FALSE;343
1727;Ninguna de las anteriores;FALSE;343
1728;Consejo Asesor del Gobierno Nacional en materia de Control Interno;FALSE;344
1729;Comité Técnico del Consejo Asesor del Gobierno Nacional en materia de Control Interno;FALSE;344
1730;Comités sectoriales de auditoria;FALSE;344
1731;Subcomités centrales, regionales o locales de coordinación del sistema de control interno;FALSE;344
1732;Comité institucional de coordinación de control interno;FALSE;344
1733;Afrocolombiano:;FALSE;345
1734;Indígena:;FALSE;345
1735;Minorías:;FALSE;345
1736;Negro:;FALSE;345
1737;Palenquero:;FALSE;345
1738;Raizal:;FALSE;345
1739;Rom:;FALSE;345
1740;Total:;FALSE;345
1741;Ninguno de los anteriores;FALSE;345
1742;Directivo:;FALSE;346
1743;Asesor:;FALSE;346
1744;Profesional:;FALSE;346
1745;Técnico:;FALSE;346
1746;Asistencial:;FALSE;346
1747;Otro nivel:;FALSE;346
1748;Total:;FALSE;346
1749;Directivo:;FALSE;347
1750;Asesor:;FALSE;347
1751;Profesional:;FALSE;347
1752;Técnico:;FALSE;347
1753;Asistencial:;FALSE;347
1754;Otro nivel:;FALSE;347
1755;No tiene planta temporal;FALSE;347
1756;Número trabajadores oficiales con discapacidad:;FALSE;348
1757;No tiene trabajadores oficiales;FALSE;348
1758;Número de personas con discapacidad:;FALSE;349
1759;No tiene planta de régimen privado;FALSE;349
1760;Auditiva:;FALSE;350
1761;Cognitiva:;FALSE;350
1762;Mental Psicológica:;FALSE;350
1763;Mental Psiquiátrica:;FALSE;350
1764;Motora:;FALSE;350
1765;Visual:;FALSE;350
1766;Múltiples:;FALSE;350
1767;Otra:;FALSE;350
1768;Número de contratos de apoyo a la gestión y prestación de servicios profesionales:;FALSE;351
1769;Número de contratistas de apoyo a la gestión y prestación de servicios profesionales:;FALSE;351
1770;Contratistas con más de un contrato de apoyo a la gestión y prestación de servicios profesionales:;FALSE;351
1771;Asesor:;FALSE;352
1772;Profesional:;FALSE;352
1773;Técnico:;FALSE;352
1774;Asistencial:;FALSE;352
1775;Otros:;FALSE;352
1776;Asesor:;FALSE;353
1777;Profesional:;FALSE;353
1778;Técnico:;FALSE;353
1779;Asistencial:;FALSE;353
1780;Otros:;FALSE;353
1781;Asesor:;FALSE;354
1782;Profesional:;FALSE;354
1783;Técnico:;FALSE;354
1784;Asistencial:;FALSE;354
1785;Otros:;FALSE;354
1786;Pregrado:;FALSE;356
1787;Especialización:;FALSE;356
1788;Maestría:;FALSE;356
1789;Doctorado:;FALSE;356
1790;Directivo:;FALSE;357
1791;Asesor:;FALSE;357
1792;Profesional:;FALSE;357
1793;Técnico:;FALSE;357
1794;Asistencial:;FALSE;357
1795;Si, y cuenta con las evidencias:;FALSE;359
1796;No;FALSE;359
1797;Directivo:;FALSE;360
1798;Asesor:;FALSE;360
1799;Profesional:;FALSE;360
1800;Técnico:;FALSE;360
1801;Asistencial:;FALSE;360
1802;Familiares:;FALSE;360
1803;Si. ¿Cuáles?;FALSE;362
1804;No;FALSE;362
1805;Asesor:;FALSE;363
1806;Profesional:;FALSE;363
1807;Técnico:;FALSE;363
1808;Asistencial:;FALSE;363
1809;Asesor:;FALSE;364
1810;Profesional:;FALSE;364
1811;Técnico:;FALSE;364
1812;Asistencial:;FALSE;364
1813;Básico;FALSE;365
1814;Transformación;FALSE;365
1815;Consolidación;FALSE;365
1816;No tiene conocimiento;FALSE;365
1817;Ingrese la URL, documento o evidencia de las respuestas seleccionadas:;FALSE;365
1818;Directivo de primer nivel (Dirección o secretaría de despacho);FALSE;366
1819;Directivo de segundo nivel (Subdirección o subsecretaria);FALSE;366
1820;Grupo de trabajo;FALSE;366
1821;No tiene área de talento humano;FALSE;366
1822;Estratégicas:;FALSE;367
1823;Misionales:;FALSE;367
1824;Apoyo:;FALSE;367
1825;Evaluación:;FALSE;367
1826;Modificación de perfiles;FALSE;369
1827;Actualización normativa;FALSE;369
1828;Reestructuración administrativa;FALSE;369
1829;Nuevas funciones;FALSE;369
1830;Otros. ¿Cuáles?;FALSE;369
1831;Creación de la entidad;FALSE;371
1832;Supresión o liquidación de la entidad;FALSE;371
1833;Fusión de la entidad;FALSE;371
1834;Modificación de estatutos de la entidad;FALSE;371
1835;Modificación de estructura administrativa;FALSE;371
1836;Modificación de planta de personal;FALSE;371
1837;Modificación de escala salarial;FALSE;371
1838;Otra. ¿Cuál?;FALSE;371
1839;Procesos Estratégicos:;FALSE;372
1840;Procesos Misionales:;FALSE;372
1841;Procesos Apoyo:;FALSE;372
1842;Procesos Evaluación:;FALSE;372
1843;Estratégicas:;FALSE;373
1844;Misionales:;FALSE;373
1845;Apoyo:;FALSE;373
1846;Evaluación:;FALSE;373
1847;Estratégicas:;FALSE;374
1848;Misionales:;FALSE;374
1849;Apoyo:;FALSE;374
1850;Evaluación:;FALSE;374
1851;El personal y la capacidad instalada son adecuados para atender las funciones asignadas a la entidad;FALSE;375
1852;Existen necesidades de personal pero son resueltas con contratistas por prestación de servicios;FALSE;375
1853;La entidad está desbordada. El personal es insuficiente incluso con contratistas por prestación de servicios;FALSE;375
1854;La entidad es insostenible y requiere con urgencia apoyo fiscal y fortalecimiento del recurso humano;FALSE;375
1855;Requiere una reestructuración administrativa y/o fiscal;FALSE;375
1856;Otra. ¿Cuál?;FALSE;375
1857;Conocimiento y socialización del Modelo al equipo directivo y a todo el talento humano de la entidad;FALSE;376
1858;Conformación de la Institucionalidad (creando según el tipo de entidad que corresponda: Comité Institucional de Gestión y Desempeño ó Comité Institucional Territorial (Municipal, Distrital o Departamental) de Gestión y Desempeño);FALSE;376
1859;Análisis de los resultados del Índice de Desempeño Institucional;FALSE;376
1860;Diligenciamiento de los autodiagnósticos de las políticas;FALSE;376
1861;Elaboración y priorización de los planes de acción con fechas y responsables definidos por política;FALSE;376
1862;Planes de acción aprobados por el Comité Institucional de Gestión y Desempeño;FALSE;376
1863;Ninguna de las anteriores;FALSE;376
1864;Si;FALSE;377
1865;No;FALSE;377
1866;Empoderamiento económico;FALSE;378
1867;Empoderamiento político;FALSE;378
1868;Empoderamiento educativo;FALSE;378
1869;Empoderamiento físico;FALSE;378
1870;Ninguna de las anteriores;FALSE;378
1871;Si;FALSE;379
1872;No;FALSE;379
1873;Dependencia;FALSE;380
1874;Dirección;FALSE;380
1875;Sub dirección;FALSE;380
1876;Coordinación;FALSE;380
1877;Enlaces;FALSE;380
1878;Si;FALSE;381
1879;No;FALSE;381
1880;Grupo 1;FALSE;382
1881;Grupo 2;FALSE;382
1882;Grupo 3;FALSE;382
1883;Grupo 4;FALSE;382
1884;Grupo 5;FALSE;382
1885;Grupo 6;FALSE;382
1886;Grupo 7;FALSE;382
1887;Grupo 8;FALSE;382
1888;Grupo 9;FALSE;382
1889;Grupo 10;FALSE;382
1890;Grupo 11;FALSE;382
1891;Grupo 12;FALSE;382
1892;Grupo 13;FALSE;382
1893;Grupo 14;FALSE;382
1894;Grupo 15;FALSE;382
1895;Grupo 16;FALSE;382
1896;Grupo 17;FALSE;382
1897;Grupo 18;FALSE;382
1898;Grupo 19;FALSE;382
1899;Grupo 20;FALSE;382
1900;Grupo 21;FALSE;382
1901;Grupo 22;FALSE;382
1902;Grupo 23;FALSE;382
